,TCGA-05-4244,TCGA-05-4249,TCGA-05-4250,TCGA-05-4389,TCGA-05-4390,TCGA-05-4395,TCGA-05-4397,TCGA-05-4398,TCGA-05-4403,TCGA-05-4415,TCGA-05-4417,TCGA-05-4420,TCGA-05-4422,TCGA-05-4424,TCGA-05-4425,TCGA-05-4426,TCGA-05-4430,TCGA-05-4432,TCGA-05-4433,TCGA-05-5423,TCGA-05-5425,TCGA-05-5428,TCGA-05-5429,TCGA-05-5715,TCGA-35-3615,TCGA-35-4122,TCGA-35-4123,TCGA-35-5375,TCGA-38-4626,TCGA-38-4627,TCGA-38-4628,TCGA-38-4632,TCGA-38-A44F,TCGA-44-2655,TCGA-44-2656,TCGA-44-2657,TCGA-44-2662,TCGA-44-2665,TCGA-44-2666,TCGA-44-2668,TCGA-44-3396,TCGA-44-3398,TCGA-44-3918,TCGA-44-3919,TCGA-44-4112,TCGA-44-5643,TCGA-44-5644,TCGA-44-5645,TCGA-44-6144,TCGA-44-6145,TCGA-44-6148,TCGA-44-6774,TCGA-44-6775,TCGA-44-6777,TCGA-44-6778,TCGA-44-6779,TCGA-44-7659,TCGA-44-7660,TCGA-44-7662,TCGA-44-7667,TCGA-44-7669,TCGA-44-7672,TCGA-44-8117,TCGA-44-8120,TCGA-44-A479,TCGA-44-A47A,TCGA-44-A47B,TCGA-44-A47G,TCGA-44-A4SS,TCGA-44-A4SU,TCGA-49-4486,TCGA-49-4487,TCGA-49-4488,TCGA-49-4490,TCGA-49-4494,TCGA-49-4505,TCGA-49-4506,TCGA-49-4507,TCGA-49-4510,TCGA-49-4512,TCGA-49-4514,TCGA-49-6743,TCGA-49-6744,TCGA-49-6761,TCGA-49-6767,TCGA-49-AAQV,TCGA-49-AAR0,TCGA-49-AAR2,TCGA-49-AAR3,TCGA-49-AAR4,TCGA-49-AAR9,TCGA-49-AARE,TCGA-49-AARN,TCGA-49-AARO,TCGA-49-AARQ,TCGA-49-AARR,TCGA-4B-A93V,TCGA-50-5044,TCGA-50-5045,TCGA-50-5049,TCGA-50-5051,TCGA-50-5055,TCGA-50-5066,TCGA-50-5068,TCGA-50-5930,TCGA-50-5931,TCGA-50-5933,TCGA-50-5936,TCGA-50-5941,TCGA-50-5942,TCGA-50-5944,TCGA-50-5946,TCGA-50-6590,TCGA-50-6591,TCGA-50-6592,TCGA-50-6593,TCGA-50-6594,TCGA-50-6595,TCGA-50-6673,TCGA-50-7109,TCGA-50-8457,TCGA-50-8459,TCGA-50-8460,TCGA-53-7624,TCGA-53-7626,TCGA-53-7813,TCGA-53-A4EZ,TCGA-55-1594,TCGA-55-1596,TCGA-55-5899,TCGA-55-6543,TCGA-55-6642,TCGA-55-6712,TCGA-55-6968,TCGA-55-6969,TCGA-55-6970,TCGA-55-6971,TCGA-55-6972,TCGA-55-6975,TCGA-55-6980,TCGA-55-6981,TCGA-55-6982,TCGA-55-6983,TCGA-55-6984,TCGA-55-6985,TCGA-55-6986,TCGA-55-6987,TCGA-55-7281,TCGA-55-7283,TCGA-55-7284,TCGA-55-7570,TCGA-55-7574,TCGA-55-7576,TCGA-55-7727,TCGA-55-7728,TCGA-55-7815,TCGA-55-7816,TCGA-55-7903,TCGA-55-7907,TCGA-55-7910,TCGA-55-7911,TCGA-55-7913,TCGA-55-7994,TCGA-55-7995,TCGA-55-8085,TCGA-55-8087,TCGA-55-8089,TCGA-55-8092,TCGA-55-8094,TCGA-55-8096,TCGA-55-8097,TCGA-55-8204,TCGA-55-8205,TCGA-55-8206,TCGA-55-8208,TCGA-55-8299,TCGA-55-8301,TCGA-55-8302,TCGA-55-8505,TCGA-55-8506,TCGA-55-8507,TCGA-55-8508,TCGA-55-8510,TCGA-55-8512,TCGA-55-8513,TCGA-55-8514,TCGA-55-8614,TCGA-55-8615,TCGA-55-8616,TCGA-55-8620,TCGA-55-A48X,TCGA-55-A48Y,TCGA-55-A48Z,TCGA-55-A490,TCGA-55-A491,TCGA-55-A492,TCGA-55-A493,TCGA-55-A494,TCGA-55-A4DF,TCGA-55-A4DG,TCGA-55-A57B,TCGA-62-8394,TCGA-62-8395,TCGA-62-8397,TCGA-62-8398,TCGA-62-8399,TCGA-62-8402,TCGA-62-A46O,TCGA-62-A46P,TCGA-62-A46R,TCGA-62-A46S,TCGA-62-A46V,TCGA-62-A46Y,TCGA-62-A470,TCGA-62-A471,TCGA-62-A472,TCGA-64-1676,TCGA-64-1678,TCGA-64-1679,TCGA-64-1680,TCGA-64-1681,TCGA-64-5774,TCGA-64-5778,TCGA-64-5779,TCGA-64-5781,TCGA-64-5815,TCGA-67-3770,TCGA-67-3771,TCGA-67-3772,TCGA-67-3773,TCGA-67-3774,TCGA-67-4679,TCGA-67-6215,TCGA-67-6216,TCGA-69-7760,TCGA-69-7761,TCGA-69-7763,TCGA-69-7764,TCGA-69-7765,TCGA-69-7973,TCGA-69-7974,TCGA-69-7978,TCGA-69-7979,TCGA-69-7980,TCGA-69-8253,TCGA-69-8254,TCGA-69-8255,TCGA-69-8453,TCGA-69-A59K,TCGA-71-6725,TCGA-73-4659,TCGA-73-4666,TCGA-73-4668,TCGA-73-4675,TCGA-73-4677,TCGA-73-7499,TCGA-73-A9RS,TCGA-75-5125,TCGA-75-5146,TCGA-75-5147,TCGA-75-6206,TCGA-75-6212,TCGA-75-6214,TCGA-75-7025,TCGA-75-7027,TCGA-78-7143,TCGA-78-7145,TCGA-78-7146,TCGA-78-7147,TCGA-78-7148,TCGA-78-7149,TCGA-78-7150,TCGA-78-7152,TCGA-78-7153,TCGA-78-7154,TCGA-78-7155,TCGA-78-7156,TCGA-78-7158,TCGA-78-7159,TCGA-78-7160,TCGA-78-7161,TCGA-78-7162,TCGA-78-7163,TCGA-78-7167,TCGA-78-7220,TCGA-78-7535,TCGA-78-7536,TCGA-78-7537,TCGA-78-7539,TCGA-78-7540,TCGA-78-7542,TCGA-78-8640,TCGA-78-8648,TCGA-78-8655,TCGA-78-8662,TCGA-80-5608,TCGA-83-5908,TCGA-86-6562,TCGA-86-6851,TCGA-86-7701,TCGA-86-7711,TCGA-86-7713,TCGA-86-7714,TCGA-86-7953,TCGA-86-7954,TCGA-86-7955,TCGA-86-8054,TCGA-86-8055,TCGA-86-8056,TCGA-86-8073,TCGA-86-8074,TCGA-86-8075,TCGA-86-8278,TCGA-86-8279,TCGA-86-8280,TCGA-86-8281,TCGA-86-8358,TCGA-86-8359,TCGA-86-8585,TCGA-86-8668,TCGA-86-8669,TCGA-86-8671,TCGA-86-8672,TCGA-86-8673,TCGA-86-8674,TCGA-86-A456,TCGA-86-A4D0,TCGA-86-A4JF,TCGA-86-A4P7,TCGA-86-A4P8,TCGA-91-6828,TCGA-91-6829,TCGA-91-6830,TCGA-91-6831,TCGA-91-6835,TCGA-91-6840,TCGA-91-6847,TCGA-91-6848,TCGA-91-6849,TCGA-91-8496,TCGA-91-8497,TCGA-91-8499,TCGA-91-A4BC,TCGA-91-A4BD,TCGA-93-7347,TCGA-93-7348,TCGA-93-A4JN,TCGA-93-A4JO,TCGA-93-A4JP,TCGA-93-A4JQ,TCGA-95-7039,TCGA-95-7567,TCGA-95-7944,TCGA-95-8039,TCGA-95-8494,TCGA-95-A4VK,TCGA-95-A4VN,TCGA-95-A4VP,TCGA-97-7546,TCGA-97-7547,TCGA-97-7552,TCGA-97-7553,TCGA-97-7554,TCGA-97-7937,TCGA-97-7938,TCGA-97-7941,TCGA-97-8171,TCGA-97-8174,TCGA-97-8175,TCGA-97-8176,TCGA-97-8177,TCGA-97-8179,TCGA-97-8547,TCGA-97-8552,TCGA-97-A4LX,TCGA-97-A4M0,TCGA-97-A4M1,TCGA-97-A4M2,TCGA-97-A4M3,TCGA-97-A4M5,TCGA-97-A4M6,TCGA-97-A4M7,TCGA-99-7458,TCGA-99-8025,TCGA-99-8028,TCGA-99-8032,TCGA-99-8033,TCGA-99-AA5R,TCGA-J2-A4AD,TCGA-J2-A4AE,TCGA-J2-A4AG,TCGA-L4-A4E5,TCGA-L4-A4E6,TCGA-L9-A443,TCGA-L9-A444,TCGA-L9-A50W,TCGA-L9-A5IP,TCGA-L9-A743,TCGA-L9-A7SV,TCGA-L9-A8F4,TCGA-MN-A4N1,TCGA-MN-A4N4,TCGA-MN-A4N5,TCGA-MP-A4SV,TCGA-MP-A4SW,TCGA-MP-A4SY,TCGA-MP-A4T4,TCGA-MP-A4T6,TCGA-MP-A4T7,TCGA-MP-A4T8,TCGA-MP-A4T9,TCGA-MP-A4TA,TCGA-MP-A4TC,TCGA-MP-A4TD,TCGA-MP-A4TE,TCGA-MP-A4TF,TCGA-MP-A4TH,TCGA-MP-A4TI,TCGA-MP-A4TJ,TCGA-MP-A4TK,TCGA-MP-A5C7,TCGA-NJ-A4YF,TCGA-NJ-A4YG,TCGA-NJ-A4YI,TCGA-NJ-A4YP,TCGA-NJ-A4YQ,TCGA-NJ-A55A,TCGA-NJ-A55O,TCGA-NJ-A55R,TCGA-NJ-A7XG,TCGA-O1-A52J,TCGA-S2-AA1A
ENST00000315571,2.98325,0.899543,4.72456,2.08284,0.775309,6.81699,1.17224,1.09332,1.04745,15.6838,2.08218,1.02981,1.35689,4.66118,1.89494,2.20805,1.7918,1.51932,1.28073,0.799185,1.05333,0.334506,0.635509,1.44727,1.01968,2.33354,2.3475,0.43601,4.38306,4.17612,3.46819,1.92645,1.36686,1.03133,0.731947,1.7492,5.6682,2.80118,4.04333,2.18763,1.33169,2.55299,0.986171,1.13306,2.20088,11.1803,0.795584,1.82814,1.8255,1.61131,3.6906,3.53343,2.16902,2.59968,3.75565,12.3524,1.24151,6.98732,2.16229,1.30881,14.8025,1.00624,0.762317,7.86959,0.928026,4.9558,0.946188,2.03482,2.37545,1.27706,0.17326,2.54628,0.40155,1.01645,0.35813,1.19244,2.40545,4.83318,0.331235,0.849017,2.47401,3.61043,2.64505,1.03508,2.17649,1.34304,2.37918,0.398639,1.96698,1.4981,2.34416,2.2655,2.47222,1.21129,1.04157,2.03262,0.41019,3.58185,1.17603,1.99762,0.903827,2.39242,0.661604,0.379463,2.31595,6.87529,6.1875,2.1347,1.82713,1.65387,4.91022,1.03821,3.62674,21.9621,4.30834,2.27996,1.29888,1.68999,4.96362,0.940865,1.66523,3.40855,1.68341,3.26492,1.27509,0.463308,1.05641,0.578103,0.624405,1.58688,5.24887,0.867574,1.52629,9.66597,2.12618,3.00086,1.86209,0.0928745,2.64387,4.1405,3.76245,1.37875,1.78504,0.938638,2.72774,1.10193,2.13763,0.868292,1.07683,1.1046,0.364153,3.46339,6.34141,0.799646,0.910938,1.2631,3.90724,2.01667,1.03447,0.742024,2.66191,0.576484,0.644284,2.38485,0.782158,0.865147,2.22511,2.26313,0.185898,3.20235,1.31348,3.93313,8.04106,3.85889,1.9302,3.19991,1.3861,2.0688,4.47215,0.820061,0.990957,0.426002,0.861192,1.62551,1.56255,0.296222,3.97385,1.78164,4.0324,9.44592,2.51477,2.25051,2.0129,1.08003,1.62763,0.249122,1.28071,1.54898,1.44056,0.925161,4.00484,4.56275,2.9338,1.94954,1.07975,1.26704,1.12202,2.28552,0.391246,0.639172,0.677869,1.06082,2.52368,0.691332,1.84152,2.11155,0.607988,0.206712,1.58883,0.96494,2.58925,0.71128,0.541511,1.10556,2.0793,3.59425,1.6217,2.49876,1.84163,0.678033,1.53413,1.62135,1.97271,1.22373,0.773882,0.68226,1.49625,0.43918,2.30032,1.26769,2.23832,4.73931,3.2872,3.97791,2.09628,0.712956,1.43871,1.69133,1.59053,1.88317,2.07578,1.23524,2.20047,1.14862,0.727878,1.66484,4.7767,1.73986,1.0764,1.71391,1.60197,3.08236,1.83036,1.55768,0.706744,1.44358,1.97109,8.5461,5.91683,2.20968,1.48212,5.40231,1.22822,0.560438,5.23138,17.3481,0.599748,4.41246,1.13413,3.45376,0.805085,1.20298,0.886428,0.770326,2.11529,0.971737,0.676609,1.5853,0.536981,0.608135,0.505464,0.72676,2.65226,3.34003,0.433437,0.384388,2.02618,1.27719,0.480571,1.11476,1.8901,0.570884,1.30888,5.45705,7.13403,0.686747,9.92475,5.81286,1.36864,2.23102,10.9436,12.6825,1.52875,0.774683,1.88149,0.818904,9.95256,2.52778,0.555122,3.72105,1.02494,1.91022,2.96746,4.7148,1.13415,1.42294,1.99411,2.41622,2.19075,1.53074,1.18943,3.04512,6.50945,1.11916,4.23199,2.81438,1.25073,14.621,1.09041,1.75776,1.99923,9.07209,1.75365,0.432441,1.47624,1.52774,2.30806,3.39362,4.75923,2.0391,1.55077,2.75874,3.73372,0.727936,0.862661,3.84219,1.69394,1.15996,5.11139,1.20095,1.27418,2.83083,1.14161,0.619906,1.5071,1.35806,5.18862,2.17652,1.90309,4.25606,2.56831,0.923067,2.38846,1.20559,2.08673,2.27091,1.41357,1.20256,0.996172,2.07858,1.30359,1.23335,2.50451,4.55313,1.48688,1.13365,4.46711,1.18164,2.58026,0.877752,1.67888,1.83813,2.66867,2.91729,1.436,1.52973,5.51672,1.59447,4.5774,1.99156,0.529217,3.19681,1.57935,2.4788,0.673366,3.25247,1.02318,0.465065,1.67822,2.42648,2.26448,4.59728,1.27712,1.04939,0.39329,3.95114,1.03142,3.36715,1.44013,3.32644,0.42159,0.582167,0.625535,2.94965,3.47793,0.448799,2.11268,0.719945,1.21439,0.593576,0.700527,1.11608
ENST00000355968,2670.99,1450.72,3791.22,2488.22,3922.9,4813.42,4684.27,4589.73,1828.45,5522.73,2291.73,3281.87,1941.17,1869.9,2150.01,2161.47,2273.18,1437.34,1787.33,2688.46,1743.69,3464.18,2698.44,2257.94,2088.97,2167.63,3753.45,2383.18,1989.04,1970.02,3446.98,1912.69,1900.96,2607.28,2875.48,1359.88,419.476,425.811,449.327,1723.73,2354.22,1456.03,1888.21,2075.18,4259.8,2028.7,2854.26,1595.63,1905.08,1718.77,1071.27,1859.51,2463.88,1493.28,1741.13,3470.24,1857.26,3789.03,3135.38,3306.86,3601.48,1269.7,2224.25,3659.63,1612.26,1997.37,1477.2,2395.13,2690.65,1975.42,3771.51,3119.07,3795.54,2285.29,5780.59,2638.57,2847.93,3860.17,1796.0,2248.8,3177.92,1862.92,1982.07,2141.86,3698.2,3863.93,2839.77,1945.63,2208.13,2028.56,1104.68,3066.47,1879.44,1821.95,6282.98,1156.35,3035.11,3762.08,4180.55,1648.5,2759.6,2630.53,2327.98,2857.02,1746.11,2386.88,4983.33,1634.42,2647.09,1027.14,2021.81,3517.55,2466.57,7357.56,1814.65,4721.58,5334.17,1610.89,3440.87,2291.41,1185.74,1870.78,2387.94,4140.88,1708.56,2899.44,2696.19,1939.82,3194.98,5643.99,1728.41,880.574,3171.17,1794.42,1526.68,1653.45,1557.94,3216.18,3219.14,2800.35,4039.78,1673.77,1896.12,2205.91,2764.32,1693.08,1728.13,3294.78,3146.06,1540.86,3368.13,1496.69,2590.3,3825.81,1563.51,2626.41,1582.84,3240.46,2452.03,2576.3,3049.27,3938.37,2200.48,1523.66,4144.36,1590.2,2619.25,1062.28,3023.35,3073.62,1610.71,2112.55,2027.06,1719.63,1275.38,3238.89,2043.9,2911.21,2472.93,2062.68,1994.6,1173.4,2957.52,1415.36,1337.67,2435.61,2410.43,2387.24,2598.22,1681.72,1904.6,2687.38,3126.73,1285.37,3073.17,3805.52,4949.69,3063.71,2001.52,1785.46,2360.64,5260.52,2738.62,2557.68,2646.26,2322.79,2702.2,2585.62,3200.23,2506.84,2311.94,2975.85,3925.14,2250.26,2809.93,3706.63,3999.72,2991.85,2589.85,2544.66,3624.0,2144.54,3537.13,1212.57,3399.47,1976.99,2723.91,2235.98,2631.28,2244.92,1252.29,1408.89,2125.53,2109.83,7471.15,1360.35,1319.5,2129.64,2600.39,1567.71,3140.51,1926.06,2776.62,2745.46,3128.69,1378.76,3987.18,2301.15,1326.83,4689.13,1906.46,2626.33,2711.57,2916.6,2168.84,6648.41,3519.94,3181.77,1310.73,2910.16,1746.92,2270.1,7355.07,1999.08,2953.64,5757.44,4232.56,3595.24,4283.99,2377.55,2542.57,3661.94,2118.96,2679.67,3665.69,3719.95,2446.0,1906.96,2193.33,3649.82,1985.38,2190.59,2212.04,1903.68,1424.63,4497.49,2431.2,2120.48,2503.09,2679.74,4708.02,2602.6,1190.98,2495.49,4409.15,3032.02,3546.32,2733.93,1317.27,1656.35,1625.47,2047.93,1745.84,3615.6,1483.13,3313.31,2389.74,3220.82,1581.98,2167.63,3447.15,3056.42,1923.05,3305.05,2032.47,2310.92,4416.22,3622.95,2979.29,2596.03,1773.94,1900.89,2665.47,4734.02,3321.66,3482.26,2517.2,3177.51,1593.76,1402.93,1682.6,2167.76,2493.55,2854.53,2617.7,1501.27,1941.48,2746.52,1871.31,1858.88,1243.48,2599.59,1264.33,1988.19,2171.78,1349.51,1283.79,2142.97,2857.95,3182.12,2845.63,2414.49,3490.14,2327.02,6795.23,2128.02,6750.89,2138.26,1425.73,1402.09,1136.86,1849.45,1309.05,3495.76,2381.89,1562.22,3056.76,1264.21,4073.79,3476.48,2885.09,3166.38,3986.7,1548.43,1848.82,2424.64,2041.59,1646.64,2775.27,2265.36,2072.38,2301.34,2013.22,3161.22,1904.03,1743.05,3155.92,1571.49,3039.14,2982.55,2119.65,4587.8,1898.72,3494.05,2829.41,1991.83,5067.88,1898.88,2687.33,1538.65,6380.58,2608.91,2543.22,2095.21,2324.5,2784.88,1436.72,2049.53,2285.19,3517.14,3809.64,2595.61,3244.97,2066.08,2487.87,2805.27,1631.8,3233.65,1246.96,2492.11,1587.05,2576.63,2322.78,2395.39,2319.54,1671.08,1486.94,1806.08,1245.03,1774.27,1881.03,861.704
ENST00000368439,4.42585,5.08297,10.2576,5.83206,6.54229,13.4741,30.9574,8.74721,3.5837,9.97524,2.29218,10.1615,5.49142,12.3245,4.48089,2.88746,6.01471,4.17502,8.82355,6.62491,9.08951,12.2063,8.51401,6.16802,4.96028,16.3442,12.3135,6.50923,1.89147,1.91772,9.17818,1.6733,1.34899,6.12232,6.10988,2.0971,0.0,1.43212,1.92988,19.3186,2.86444,1.61739,6.28864,2.44001,10.3846,2.75013,9.72265,1.8681,1.18773,2.38484,1.32219,2.32083,2.53148,1.46861,1.99422,11.9704,4.169,6.33215,8.32397,8.74481,10.8613,2.90928,4.66403,3.99267,1.38129,5.13871,3.00649,2.2396,6.09087,2.71393,2.05372,15.811,11.5233,3.59533,7.76496,2.81021,8.35075,9.1581,2.41838,1.45275,3.08267,2.85854,4.73978,3.078,17.5715,7.20139,5.78683,1.05264,4.29055,2.36705,11.1202,5.17981,2.5025,3.1065,1.37742,1.1379,4.83294,6.77511,3.80903,2.69496,3.53959,1.41501,10.7013,6.88188,1.06275,8.87041,13.9709,1.32775,3.22555,2.31363,6.30409,29.3311,9.9389,19.7261,7.74282,5.53032,6.29238,1.78415,3.89906,5.02841,1.36495,1.48781,1.60915,15.3702,3.03491,5.69921,26.3194,4.54651,8.85538,7.47526,1.1475,2.3588,4.32035,9.71926,1.34473,13.503,1.73811,9.47465,11.9156,1.97623,4.86163,0.475186,3.29733,4.86371,5.59593,1.76896,4.76127,2.75239,5.3579,2.2615,14.9283,5.45334,8.20294,15.5346,0.915828,5.59377,2.89932,10.5326,5.53986,3.25469,9.22227,14.1689,3.62356,2.65824,9.07443,3.53655,5.72277,4.26173,5.93162,2.326,1.82142,4.14876,5.49485,2.79662,2.69614,5.24844,4.24956,3.40078,6.00144,5.27446,10.4753,2.42676,4.42478,2.22052,1.69191,3.2774,7.43152,3.94009,5.28335,15.3445,3.08848,5.26616,5.13912,2.0062,4.47122,1.14183,11.5007,4.54068,6.45764,2.30407,3.4558,12.8069,1.27996,1.6904,6.77327,7.25147,4.27733,8.3028,1.14447,3.23166,2.53304,2.75247,2.48824,1.67476,10.7274,3.16263,11.2408,15.4428,3.95244,4.0574,3.5721,4.01484,3.82215,1.41866,4.71704,3.05976,4.82111,8.43525,3.58015,2.81172,3.50446,3.14186,4.44569,1.42639,5.17819,4.41106,3.3585,6.76021,5.14355,4.09493,2.04361,1.7805,5.88347,4.21692,2.72524,3.07272,5.97154,1.75266,5.19326,4.19625,3.27307,12.0974,6.00805,2.34412,4.1648,10.5216,7.88779,6.37208,4.20097,7.03276,2.94099,1.70209,6.74216,2.80352,15.1522,6.21239,7.72901,27.0783,4.99515,8.14519,2.95787,11.4469,3.2048,3.2927,7.31947,13.2791,3.4085,6.89681,4.60665,8.01501,2.72475,3.18577,5.33616,2.81186,16.9922,1.43403,8.27325,1.34159,4.05765,3.03045,15.0018,12.1321,1.61271,2.48795,12.8202,5.4762,23.3773,6.46641,2.27703,6.5908,10.3309,6.93876,4.6738,6.04332,3.45889,4.99222,11.8569,3.95573,2.55572,3.38465,11.284,4.82694,2.00156,6.59754,3.40418,4.32879,19.7054,2.37976,6.31053,5.20231,2.23133,2.454,4.47792,6.51511,7.13536,1.75138,9.02815,11.6707,4.10317,1.45138,4.28155,1.67856,3.63628,10.7511,6.48703,6.60429,3.14917,13.2349,1.60081,5.74418,2.09195,14.5925,5.16488,0.265679,1.97555,3.11305,7.43758,4.7937,5.08478,3.93671,4.56243,5.50546,4.27902,1.99637,7.57962,11.1388,11.3776,4.02967,4.5556,7.5128,2.13932,2.19319,3.50722,10.5501,5.84139,1.9686,4.71894,2.11112,2.39961,9.33277,1.98218,5.143,2.91351,1.33827,3.63115,5.04853,2.95229,1.78666,5.96751,4.58939,4.63356,3.43996,4.62005,4.39756,1.49886,3.07455,8.3313,2.31699,7.63185,2.35769,2.7594,12.5235,1.24248,0.541113,7.38735,1.66452,11.5015,5.31845,11.5027,7.36645,6.30356,4.15737,5.70516,9.061,4.05048,5.14342,4.3822,4.59703,7.89319,6.37674,3.10828,13.4661,7.84346,3.919,3.13023,14.095,3.05323,12.8342,2.97058,4.89756,7.95514,5.80501,2.59086,7.67749,5.15153,7.09622,3.67481,3.51523,5.88314,4.41853,2.83956,1.30347
ENST00000259154,11.2864,9.78264,16.9759,14.379,12.8274,20.322,38.1498,3.56688,13.5207,19.7773,10.6347,8.05466,7.02684,19.0021,2.5823,9.01089,11.2483,15.9871,21.7607,4.06308,9.91283,1.9224,23.2367,28.0395,1.09268,3.01667,2.84222,1.1621,8.59092,12.4513,8.87301,6.82083,8.2193,8.73116,6.34577,2.91985,24.7445,18.0272,16.6721,37.0062,6.22054,13.5445,3.73,5.22724,2.76402,13.3817,5.04368,12.5681,17.1949,11.7609,14.0516,11.3502,21.6582,6.49429,19.3322,45.3782,1.75891,9.42705,13.2295,30.09,24.9027,5.06292,13.0277,3.53276,6.52457,2.71596,11.5779,5.75251,27.1218,6.32096,2.76018,8.55203,3.41648,9.45001,6.66893,2.99329,9.68608,1.30085,5.31389,6.6832,5.02245,10.9142,12.3608,10.4121,8.64367,9.55898,5.80171,2.30334,11.6431,4.59655,26.4588,2.37303,9.72762,6.79943,2.738,9.95081,8.53215,5.58797,5.05008,7.42345,11.7541,5.09574,3.45472,5.87006,14.0069,27.5411,17.1068,18.6414,8.93341,10.7816,10.8767,12.1355,13.2342,26.549,9.45741,7.35021,1.6493,17.2066,13.1207,7.00385,6.7216,15.0268,5.50131,26.1217,6.51453,7.99199,3.81023,12.0813,16.4563,21.3073,12.6918,5.04202,13.2696,25.7115,8.31819,28.1916,11.7559,1.16769,21.3305,7.97354,8.33094,14.3473,13.7542,24.2839,8.8938,19.6433,13.321,4.40087,3.93359,30.6517,14.6977,9.18152,9.34167,4.13778,8.79101,33.4899,18.701,7.00197,3.10388,7.9724,6.28783,24.0049,7.17636,23.2072,7.59316,4.92458,17.4914,12.12,18.3037,5.66723,4.44818,7.90659,10.2832,12.3539,4.81327,14.3362,1.37904,5.9382,16.4222,8.4595,13.0891,11.5132,7.1551,9.80138,10.6896,11.4199,7.58882,12.5786,8.43301,5.64986,7.21887,15.8687,11.7744,2.07792,5.64466,1.92007,8.73822,7.75611,14.7864,7.24831,6.9771,12.2475,5.18695,1.35692,32.5941,11.4851,10.9365,29.5786,5.26516,4.00451,11.8178,7.35076,5.49345,7.22998,12.301,5.1411,3.32655,3.60015,14.1665,5.98521,7.90171,19.2104,2.04813,10.5723,12.3454,12.5604,2.57244,6.72029,6.74886,1.60108,13.6791,5.85262,9.69061,9.44626,6.90494,32.9429,14.6,17.4579,7.69268,19.824,10.6668,11.1904,10.5626,16.5443,6.43757,15.6386,12.7266,11.193,1.87951,10.0247,18.834,28.6305,15.2209,8.06701,13.4853,4.61249,18.1178,6.66633,15.6684,8.03776,15.7654,3.65013,12.9952,5.54788,40.9199,10.3746,8.70496,11.2442,11.672,23.5209,5.98887,19.8428,5.08918,14.6199,18.3614,16.9248,14.7093,9.80693,15.2767,41.5201,10.5052,11.2966,7.45757,18.9293,18.6896,1.49537,24.3018,7.40926,6.70045,22.2026,29.9903,11.2318,5.37663,19.8833,13.3937,14.2067,16.2863,17.8356,4.19889,10.4267,15.1104,31.4568,13.8652,16.3835,8.87874,18.2024,43.8294,16.4134,15.7044,16.6415,15.7953,16.0328,10.1071,18.2905,6.4906,19.7277,28.0065,20.4327,7.26755,10.5043,15.8385,5.6243,8.6057,4.09082,13.1514,5.17542,30.9352,15.8302,8.78041,10.0287,19.1752,6.32999,20.5588,20.6463,11.0416,13.1118,12.7234,12.23,21.2602,3.00766,7.51395,8.46817,5.11312,1.04084,5.31542,11.968,18.8334,8.32576,22.8101,8.47546,5.13591,10.3307,13.0803,5.52708,3.74816,12.8964,15.3401,4.61376,7.07373,24.0005,15.046,11.4528,10.9348,8.33507,14.4258,8.71473,10.4406,15.5421,12.6124,14.3361,5.24659,12.664,11.6818,6.15565,3.30453,2.66373,6.26915,5.44186,10.4867,12.6334,11.4482,8.53693,15.6271,7.54421,3.05674,12.8876,26.6537,8.8263,22.0588,6.69253,8.38491,6.13739,7.31082,3.81769,1.35572,8.07409,30.8647,8.34543,10.9783,7.53683,7.9653,12.9994,7.63227,9.93632,1.52456,8.56834,2.24796,4.20862,13.8431,17.7759,10.2652,16.7086,12.2585,13.3705,23.2701,16.9046,4.26785,8.84158,6.75556,6.35773,13.9515,7.24806,1.60108,4.93497,19.1955,23.0435,8.93381,29.6959,14.8876,9.95402,10.936,9.27174
